NAME	PBR ICL exp3
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-110
START	May 11, 2019 6:20:50 PM
PLANNED_DURATION	375d 00:00:00
PLANNED_DURATION_SEC	32400000
DURATION	15d 15:50:19
DURATION_SEC	1353019
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1353019
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	0	0	0	0	0	0	0	0
22.916667	0.36788	0.185	0.42089	0.22832	0.38723	0.22021	0.35175	0.20917	0.36368	0.18268	0.36079	0.20464	0.47137	0.26051	0.35379	0.18203								
22.918056																		10.042						
22.919444																		10.083	6.375					
22.920833																			6.417	4.167				
22.922222																				4.208				
22.923611																						1.875		
22.925																						1.917	14.958	
22.926389																							15	
22.934722																		10.083						
22.936111																		10.125	6.417					
22.9375																			6.458	4.208				
22.938889																				4.25				
22.940278																						1.917		
22.941667																						1.958	15	
22.943056																							15.042	
22.951389																		10.125						
22.952778																		10.167	6.458					
22.954167																			6.5	4.25				
22.955556																				4.292				
22.956944																						1.958		
22.958333																						2	15.042	
22.959722																							15.083	
22.968056																		10.167						
22.969444																		10.208	6.5					
22.970833																			6.542	4.292				
22.972222																				4.333				
22.973611																						2		
22.975																						2.042	15.083	
22.976389																							15.125	
22.984722																		10.208						
22.986111																		10.25	6.542					
22.9875																			6.583	4.333				
22.988889																				4.375				
22.990278																						2.042		
22.991667																						2.083	15.125	
22.993056																							15.167	
23	0.36855	0.18367	0.42203	0.22906	0.38758	0.21852	0.35404	0.2087	0.36268	0.18379	0.3598	0.20302	0.47094	0.25734	0.35412	0.18094								
23.001389																		10.25						
23.002778																		10.292	6.583					
23.004167																			6.625	4.375				
23.005556																				4.417				
23.006944																						2.083		
23.008333																						2.125	15.167	
23.009722																							15.208	
23.018056																		10.292						
23.019444																		10.333	6.625					
23.020833																			6.667	4.417				
23.022222																				4.458				
23.023611																						2.125		
23.025																						2.167	15.208	
23.026389																							15.25	
23.034722																		10.333						
23.036111																		10.375	6.667					
23.0375																			6.708	4.458				
23.038889																				4.5				
23.040278																						2.167		
23.041667																						2.208	15.25	
23.043056																							15.292	
23.051389																		10.375						
23.052778																		10.417	6.708					
23.054167																			6.75	4.5				
23.055556																				4.542				
23.056944																						2.208		
23.058333																						2.25	15.292	
23.059722																							15.333	
23.068056																		10.417						
23.069444																		10.458	6.75					
23.070833																			6.792	4.542				
23.072222																				4.583				
23.073611																						2.25		
23.075																						2.292	15.333	
23.076389																							15.375	
23.083333	0.37058	0.185	0.42165	0.22759	0.3844	0.21637	0.35535	0.2087	0.36368	0.18268	0.36179	0.20464	0.4853	0.26719	0.35742	0.18312								
23.084722																		10.458						
23.086111																		10.5	6.792					
23.0875																			6.833	4.583				
23.088889																				4.625				
23.090278																						2.292		
23.091667																						2.333	15.375	
23.093056																							15.417	
23.101389																		10.5						
23.102778																		10.542	6.833					
23.104167																			6.875	4.625				
23.105556																				4.667				
23.106944																						2.333		
23.108333																						2.375	15.417	
23.109722																							15.458	
23.118056																		10.542						
23.119444																		10.583	6.875					
23.120833																			6.917	4.667				
23.122222																				4.708				
23.123611																						2.375		
23.125																						2.417	15.458	
23.126389																							15.5	
23.134722																		10.583						
23.136111																		10.625	6.917					
23.1375																			6.958	4.708				
23.138889																				4.75				
23.140278																						2.417		
23.141667																						2.458	15.5	
23.143056																							15.542	
23.151389																		10.625						
23.152778																		10.667	6.958					
23.154167																			7	4.75				
23.155556																				4.792				
23.156944																						2.458		
23.158333																						2.5	15.542	
23.159722																							15.583	
23.166667	0.36956	0.185	0.42626	0.22955	0.38936	0.21876	0.35568	0.20988	0.36802	0.1849	0.36644	0.20791	0.46796	0.25394	0.36142	0.1862								
23.168056																		10.667						
23.169444																		10.708	7					
23.170833																			7.042	4.792				
